time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
0.78,-1147.69632,38.3829508669582,127.507496229016,1
0.79,-1147.02576,43.2739930315335,143.753772065649,1
0.8,-1146.3552,55.4009633334016,184.038058179543,1
0.81,-1145.68464,47.4785828216427,157.720695998142,1
0.82,-1145.01408,46.2276785406318,153.565367981264,1
0.83,-1144.34352,44.4430951559536,147.637285051816,1
0.84,-1143.67296,37.1496732986863,123.411324218612,1
0.85,-1143.0024,33.6666247918937,111.844307142285,1
0.86,-1142.33184,41.7529613243385,138.701298795099,1
0.87,-1141.66128,39.2128289236165,130.263927362565,1
0.88,-1140.99072,28.8142851344742,95.7379268503736,1
0.89,-1140.32016,44.2054839055293,146.847986728666,1
0.9,-1139.6496,38.489134826855,127.860181150212,1
0.91,-1138.97904,45.795647586209,152.130228183132,1
0.92,-1138.30848,48.1502530661386,159.951899311009,1
0.93,-1137.63792,46.3969360072222,154.127615970887,1
0.94,-1136.96736,41.8726289685168,139.098799918138,1
0.95,-1136.2968,41.0965713710127,136.520975769713,1
0.96,-1135.62624,45.6750212010579,151.729526703286,1
0.97,-1134.95568,52.9990790595198,176.059202052162,1
0.98,-1134.28512,44.2986791610629,147.15756303665,1
0.99,-1133.61456,37.9084827042375,125.931588752542,1
1,-1132.944,38.1645774039889,126.782183230275,1
1.01,-1132.27344,45.3299104219723,150.583125810517,1
1.02,-1131.60288,43.8203515456013,145.568655518438,1
1.03,-1130.93232,43.9702212484632,146.066491591057,1
1.04,-1130.26176,46.3833004338597,154.082320616665,1
1.05,-1129.5912,45.4271765175922,150.906227421537,1
1.06,-1128.92064,44.0522672920073,146.339031826053,1
1.07,-1128.25008,47.1846525572133,156.744298847723,1
1.08,-1127.57952,42.0459286896329,139.674452464733,1
1.09,-1126.90896,42.5173321193774,141.240328120142,1
1.1,-1126.2384,39.9938106042725,132.85800774818,1
1.11,-1125.56784,44.9238141178516,149.234144534178,1
1.12,-1124.89728,39.3159824463244,130.606555360218,1
1.13,-1124.22672,39.2659862465236,130.440491130961,1
1.14,-1123.55616,31.8480828078597,105.806464811883,1
1.15,-1122.8856,40.2931724386463,133.852370012759,1
